indicator,related_indicator,similarity_score
10.b.1,16.1.2,0.014660812133114568
10.b.1,12.2.1,0.013766558459897174
10.b.1,14.6.1,0.013498484025000314
10.b.1,14.b.1,0.012818113069653704
10.b.1,11.7.1,0.012028828925854279
10.b.1,15.2.1,0.011975786842521288
10.b.1,14.2.1,0.01157648964738139
10.b.1,11.b.2,0.011372545942373772
10.b.1,13.1.3,0.011372545942373772
10.b.1,14.3.1,0.011214630378246307
10.b.1,10.c.1,0.01120660002907157
10.b.1,14.1.1,0.010628692331450956
10.b.1,16.10.1,0.00984988558818451
10.b.1,15.4.2,0.009678408569970697
10.b.1,16.2.2,0.00837070399070222
10.b.1,12.7.1,0.008200402157776388
10.b.1,11.6.2,0.00807353439364332
10.b.1,11.6.1,0.007483655293902292
10.b.1,12.b.1,0.00674494425461217
10.b.1,12.c.1,0.004529746251999865
10.b.1,13.2.2,0.004420975745295479
10.b.1,16.7.1,0.003800963268123701
10.b.1,17.10.1,0.0
10.b.1,17.3.2,0.0
10.b.1,16.a.1,0.0
10.b.1,17.3.1,0.0
10.b.1,17.4.1,0.0
10.b.1,17.6.1,0.0
10.b.1,17.1.2,0.0
10.b.1,16.b.1,0.0
10.b.1,17.8.1,0.0
10.b.1,15.c.1,0.0
10.b.1,15.5.1,0.0
10.b.1,15.4.1,0.0
10.b.1,14.7.1,0.0
10.b.1,14.5.1,0.0
10.b.1,13.b.1,0.0
10.b.1,13.2.1,0.0
10.b.1,11.2.1,0.0
10.b.1,13.1.1,0.0
10.b.1,11.5.1,0.0
10.b.1,12.6.1,0.0
10.b.1,15.7.1,0.0
10.b.1,16.1.4,0.0
10.b.1,16.2.1,0.0
10.b.1,16.9.1,0.0
10.b.1,16.7.2,0.0
10.b.1,16.6.2,0.0
10.b.1,16.6.1,0.0
10.b.1,16.4.2,0.0
10.b.1,12.3.1,0.0
10.b.1,16.2.3,0.0
10.c.1,17.3.2,0.19419528576531792
10.c.1,17.12.1,0.1024039497363993
10.c.1,16.6.2,0.09833540324172646
10.c.1,11.6.2,0.08459844117017647
10.c.1,16.8.1,0.0774843680225583
10.c.1,16.10.2,0.07287540202283332
10.c.1,11.a.1,0.07253612666370993
10.c.1,17.4.1,0.06984498226478777
10.c.1,17.5.1,0.0693317157995604
10.c.1,17.10.1,0.065210399672312
10.c.1,17.11.1,0.0558702293175268
10.c.1,11.3.1,0.05240720473260156
10.c.1,11.6.1,0.0519699665302395
10.c.1,12.c.1,0.0445900192330486
10.c.1,12.5.1,0.04374291284794386
10.c.1,12.8.1,0.04265198583218918
10.c.1,13.3.1,0.04265198583218918
10.c.1,16.2.2,0.042538670690155767
10.c.1,14.a.1,0.04176569055436588
10.c.1,16.5.2,0.04152943924722781
10.c.1,17.1.2,0.04073039693699133
10.c.1,16.7.1,0.04005576914492427
10.c.1,17.1.1,0.03989338266306113
10.c.1,17.6.1,0.03805771479652352
10.c.1,17.13.1,0.035757751802441874
10.c.1,17.7.1,0.03575654002329114
10.c.1,16.5.1,0.03533943774134779
10.c.1,17.19.2,0.03531372101766562
10.c.1,15.9.1,0.035099968524230175
10.c.1,15.3.1,0.03377576078590348
10.c.1,11.3.2,0.03164234042221489
10.c.1,16.1.1,0.03057413048951116
10.c.1,13.2.1,0.029740880314896516
10.c.1,11.5.2,0.02958585720930471
10.c.1,15.4.2,0.028614807201577202
10.c.1,14.3.1,0.02771045097568295
10.c.1,17.17.1,0.027569033495269447
10.c.1,14.1.1,0.027460912704584027
10.c.1,12.6.1,0.026435403088666484
10.c.1,13.b.1,0.025511458702785303
10.c.1,16.6.1,0.025115008549518952
10.c.1,11.7.1,0.024595662288499465
10.c.1,13.1.2,0.02452667249758123
10.c.1,17.2.1,0.024411856368325453
10.c.1,11.b.1,0.023706083660475982
10.c.1,15.b.1,0.022444527987853215
10.c.1,15.a.1,0.022444527987853215
10.c.1,11.2.1,0.021645171032602595
10.c.1,13.1.3,0.021411754715773744
10.c.1,11.b.2,0.021411754715773744
10.c.1,17.19.1,0.021180906388120334
10.c.1,11.4.1,0.020149986532924154
10.c.1,12.1.1,0.019401532339952142
10.c.1,14.4.1,0.018953557204346036
10.c.1,14.2.1,0.0181486010190052
10.c.1,12.a.1,0.018023949073518977
10.c.1,16.1.2,0.017974112464024035
10.c.1,17.18.3,0.017597864073336314
10.c.1,17.15.1,0.017590660628842365
10.c.1,15.1.2,0.017296712065944464
10.c.1,17.14.1,0.016865207864405554
10.c.1,14.c.1,0.01652873803514453
10.c.1,17.18.2,0.016285424513067213
10.c.1,15.8.1,0.016095138108886103
10.c.1,14.7.1,0.016070185702601804
10.c.1,16.10.1,0.015218189255197405
10.c.1,12.3.1,0.014554291750962147
10.c.1,14.5.1,0.014256348413604639
10.c.1,15.6.1,0.01371151031408927
10.c.1,16.4.1,0.01361314904348154
10.c.1,16.3.3,0.013547832586876475
10.c.1,16.7.2,0.013093779433776334
10.c.1,16.1.3,0.013038224347608342
10.c.1,12.4.2,0.012901472144977952
10.c.1,15.4.1,0.01285794428980781
10.c.1,12.2.1,0.012349046296200648
10.c.1,13.2.2,0.011096221071566187
10.c.1,11.7.2,0.010848830732128358
10.c.1,17.16.1,0.010822289324225375
10.c.1,15.2.1,0.010637094047078782
10.c.1,12.4.1,0.010237704319032384
10.c.1,17.3.1,0.010136351348212351
10.c.1,14.6.1,0.010133541742163715
10.c.1,13.a.1,0.009715496495303746
10.c.1,15.1.1,0.009662468035646857
10.c.1,14.b.1,0.009622775684035158
10.c.1,16.b.1,0.009178947709234359
10.c.1,16.3.2,0.008898942641021633
10.c.1,17.9.1,0.007594961210139946
10.c.1,17.8.1,0.007183013311447945
10.c.1,12.7.1,0.006975996874516518
10.c.1,12.b.1,0.0064121634597474695
10.c.1,15.5.1,0.004871931966636086
10.c.1,16.a.1,0.004790921101601569
10.c.1,11.5.1,0.003237364744927027
10.c.1,13.1.1,0.003237364744927027
10.c.1,16.1.4,0.0031732668180988076
10.c.1,12.2.2,0.0019604247021421184
10.c.1,16.4.2,0.0
10.c.1,16.3.1,0.0
10.c.1,16.2.3,0.0
10.c.1,15.7.1,0.0
10.c.1,15.c.1,0.0
10.c.1,16.9.1,0.0
10.c.1,11.1.1,0.0
10.c.1,16.2.1,0.0
11.1.1,17.19.2,0.2010919474129859
11.1.1,16.10.2,0.11248162430217544
11.1.1,11.a.1,0.09623045377095063
11.1.1,12.6.1,0.07551200113245951
11.1.1,17.14.1,0.06938129835027719
11.1.1,17.2.1,0.059419305742107284
11.1.1,17.12.1,0.05625942431201275
11.1.1,14.b.1,0.05616475613109292
11.1.1,12.1.1,0.052874684835739934
11.1.1,14.3.1,0.05252186261729901
11.1.1,16.8.1,0.04871051635952987
11.1.1,11.3.2,0.048054438039672326
11.1.1,16.3.3,0.04786619700242152
11.1.1,15.8.1,0.04646508498733713
11.1.1,12.4.1,0.04197454028313188
11.1.1,11.6.1,0.041457069206109004
11.1.1,13.1.1,0.04145123925815042
11.1.1,11.5.1,0.04145123925815042
11.1.1,13.a.1,0.04037469866059554
11.1.1,11.2.1,0.040119934189343745
11.1.1,17.15.1,0.038154369095350964
11.1.1,14.2.1,0.03814118605348468
11.1.1,16.1.1,0.03738057311511333
11.1.1,17.5.1,0.03609319550880075
11.1.1,16.1.2,0.03397248320692932
11.1.1,16.1.4,0.03319414188767965
11.1.1,16.10.1,0.032894568936194905
11.1.1,11.3.1,0.030235470222926362
11.1.1,11.6.2,0.029831650276455762
11.1.1,16.5.2,0.02909601454207921
11.1.1,17.16.1,0.028168421644572107
11.1.1,11.7.1,0.02772215745472169
11.1.1,14.c.1,0.026242779139418793
11.1.1,16.7.1,0.0252046126619624
11.1.1,17.8.1,0.023888567951256042
11.1.1,16.2.2,0.023799687352677054
11.1.1,15.9.1,0.022726037372813406
11.1.1,17.17.1,0.022237362098127197
11.1.1,15.6.1,0.02197092912598286
11.1.1,13.b.1,0.021840940939102542
11.1.1,12.c.1,0.021513522475874458
11.1.1,15.1.1,0.02078941058503566
11.1.1,17.19.1,0.020248622556609183
11.1.1,12.8.1,0.01997008093031738
11.1.1,13.3.1,0.01997008093031738
11.1.1,17.11.1,0.01958702067163525
11.1.1,17.7.1,0.018024129545985305
11.1.1,14.a.1,0.0179459502058325
11.1.1,16.1.3,0.016639760002020457
11.1.1,16.9.1,0.01649012706431633
11.1.1,16.2.3,0.015585439237054629
11.1.1,13.1.3,0.015525438041290295
11.1.1,11.b.2,0.015525438041290295
11.1.1,14.7.1,0.015187112348821998
11.1.1,15.4.2,0.014372225314928938
11.1.1,15.3.1,0.013062299542384831
11.1.1,16.2.1,0.012299445738803124
11.1.1,11.4.1,0.011878434534635664
11.1.1,16.b.1,0.011740379598877295
11.1.1,13.1.2,0.011426722085679575
11.1.1,11.b.1,0.011044418265659255
11.1.1,16.6.2,0.010932668865405476
11.1.1,17.3.2,0.010744599297916156
11.1.1,15.a.1,0.010444787207269596
11.1.1,15.b.1,0.010444787207269596
11.1.1,16.4.2,0.010302268283747825
11.1.1,11.7.2,0.01026615038703772
11.1.1,15.2.1,0.009853433883617623
11.1.1,12.4.2,0.0091857598197362
11.1.1,14.1.1,0.008911527634841626
11.1.1,12.7.1,0.008519487273314799
11.1.1,17.18.3,0.008209548200782842
11.1.1,12.a.1,0.00811277177970779
11.1.1,11.5.2,0.007982076841351675
11.1.1,17.13.1,0.007543018795876217
11.1.1,16.6.1,0.006286553028265551
11.1.1,15.1.2,0.006220416072947038
11.1.1,17.4.1,0.006009786659262485
11.1.1,17.1.2,0.005524335913216523
11.1.1,16.7.2,0.004612538467324168
11.1.1,14.4.1,0.0027292896407818163
11.1.1,17.6.1,0.0
11.1.1,17.3.1,0.0
11.1.1,17.1.1,0.0
11.1.1,13.2.1,0.0
11.1.1,17.18.2,0.0
11.1.1,15.4.1,0.0
11.1.1,17.10.1,0.0
11.1.1,14.6.1,0.0
11.1.1,14.5.1,0.0
11.1.1,17.9.1,0.0
11.1.1,16.5.1,0.0
11.1.1,13.2.2,0.0
11.1.1,15.c.1,0.0
11.1.1,12.b.1,0.0
11.1.1,16.4.1,0.0
11.1.1,16.3.2,0.0
11.1.1,16.3.1,0.0
11.1.1,15.5.1,0.0
11.1.1,12.2.1,0.0
11.1.1,15.7.1,0.0
11.1.1,12.2.2,0.0
11.1.1,16.a.1,0.0
11.1.1,12.3.1,0.0
11.1.1,12.5.1,0.0
11.2.1,11.7.1,0.17800291940005947
11.2.1,16.5.1,0.16492444722619098
11.2.1,16.10.2,0.12773410428152496
11.2.1,17.17.1,0.12530391716181397
11.2.1,16.6.2,0.10461300234165385
11.2.1,17.4.1,0.10316864201630355
11.2.1,16.2.1,0.09916589426267003
11.2.1,11.6.1,0.09805209913673768
11.2.1,11.3.2,0.09332259328408013
11.2.1,16.1.4,0.09200473100727126
11.2.1,11.7.2,0.07261612651668982
11.2.1,12.a.1,0.06885729150583463
11.2.1,16.2.2,0.06851210942421795
11.2.1,12.7.1,0.06696592870050687
11.2.1,16.7.2,0.05945569984683959
11.2.1,11.a.1,0.05856476100276926
11.2.1,12.3.1,0.05518647999276221
11.2.1,16.10.1,0.05473286818342961
11.2.1,14.b.1,0.05330541999265819
11.2.1,12.1.1,0.051048246657372974
11.2.1,16.1.2,0.04489664872870506
11.2.1,17.9.1,0.0443169334330365
11.2.1,11.4.1,0.03781265799065771
11.2.1,12.8.1,0.03671476000570828
11.2.1,13.3.1,0.03671476000570828
11.2.1,15.6.1,0.03639968391870344
11.2.1,14.4.1,0.03589314777455404
11.2.1,12.b.1,0.03482977951506663
11.2.1,17.19.2,0.033427124996436866
11.2.1,16.3.3,0.03176073050389797
11.2.1,16.1.3,0.031119016302613975
11.2.1,16.7.1,0.031087456779192214
11.2.1,11.5.2,0.031040391859487863
11.2.1,14.3.1,0.030219990270822148
11.2.1,15.9.1,0.030194032297934596
11.2.1,13.a.1,0.028990885697127374
11.2.1,11.5.1,0.02711719963272955
11.2.1,13.1.1,0.02711719963272955
11.2.1,16.9.1,0.02699244352357213
11.2.1,14.c.1,0.02682957736658008
11.2.1,14.a.1,0.026096173021729247
11.2.1,12.4.1,0.025556659645742434
11.2.1,17.8.1,0.02489126042752034
11.2.1,14.2.1,0.023601004720733315
11.2.1,17.19.1,0.022880584634954168
11.2.1,16.1.1,0.022450847791738143
11.2.1,15.3.1,0.022006070463971336
11.2.1,16.b.1,0.020870704445375313
11.2.1,17.13.1,0.020136584620761726
11.2.1,17.6.1,0.020013587533853766
11.2.1,14.1.1,0.01985908762427071
11.2.1,16.5.2,0.01955180836854183
11.2.1,17.1.2,0.018643729317314305
11.2.1,17.5.1,0.01852965322549663
11.2.1,16.6.1,0.017095956923810083
11.2.1,13.1.2,0.01655259666770875
11.2.1,11.3.1,0.016123301446803854
11.2.1,15.4.2,0.016002363237182873
11.2.1,11.b.1,0.015998796471128198
11.2.1,15.2.1,0.015949881658082737
11.2.1,15.a.1,0.015575787055000439
11.2.1,15.b.1,0.015575787055000439
11.2.1,12.4.2,0.014740035216049132
11.2.1,17.14.1,0.013491369132682564
11.2.1,17.18.2,0.012944133117437329
11.2.1,17.16.1,0.012716286101993018
11.2.1,13.2.2,0.0122612290481035
11.2.1,13.1.3,0.011646188511096571
11.2.1,11.b.2,0.011646188511096571
11.2.1,17.11.1,0.010716684831201907
11.2.1,14.7.1,0.010053981098517987
11.2.1,12.5.1,0.009900268496858575
11.2.1,15.1.1,0.009381567012863863
11.2.1,13.b.1,0.009078977331512186
11.2.1,15.8.1,0.008849018946830172
11.2.1,12.c.1,0.00877046733888727
11.2.1,11.6.2,0.008269552330481466
11.2.1,17.2.1,0.008201074156253742
11.2.1,12.6.1,0.007965316538985103
11.2.1,16.8.1,0.007174620133889141
11.2.1,15.5.1,0.007093270955282059
11.2.1,16.2.3,0.00703318846050368
11.2.1,17.7.1,0.006722413949947558
11.2.1,17.1.1,0.006093554864812267
11.2.1,13.2.1,0.005683558108594325
11.2.1,17.3.2,0.004848678991040165
11.2.1,16.4.2,0.004649069770070946
11.2.1,16.4.1,0.004459762672178201
11.2.1,15.1.2,0.004117961610205508
11.2.1,17.15.1,0.0037303979191930805
11.2.1,17.18.3,0.0026755242149054583
11.2.1,12.2.2,0.001976689662352714
11.2.1,14.5.1,0.0015860440349626317
11.2.1,15.4.1,0.0014304690970705018
11.2.1,16.a.1,0.0010017264421906256
11.2.1,17.12.1,0.0
11.2.1,15.c.1,0.0
11.2.1,16.3.1,0.0
11.2.1,16.3.2,0.0
11.2.1,14.6.1,0.0
11.2.1,12.2.1,0.0
11.2.1,17.10.1,0.0
11.2.1,17.3.1,0.0
11.2.1,15.7.1,0.0
11.3.1,15.3.1,0.3424427923595643
11.3.1,15.1.1,0.30965600634741797
11.3.1,12.1.1,0.1370457305236725
11.3.1,12.2.2,0.13432831552156058
11.3.1,17.15.1,0.11558864433435759
11.3.1,12.5.1,0.10704246342688697
11.3.1,11.a.1,0.10451601122235007
11.3.1,17.2.1,0.10373712238059758
11.3.1,17.5.1,0.0938005736246746
11.3.1,16.8.1,0.09134794993736034
11.3.1,17.12.1,0.0876052261959263
11.3.1,11.3.2,0.08131320274281573
11.3.1,11.7.1,0.0810765571581258
11.3.1,15.4.2,0.07586189955078448
11.3.1,17.19.2,0.07073084416466975
11.3.1,14.5.1,0.06664261006620162
11.3.1,16.7.1,0.06279116734345622
11.3.1,16.1.2,0.06255705934137751
11.3.1,17.16.1,0.06054827346140898
11.3.1,16.6.2,0.059829401545361
11.3.1,16.1.1,0.05980105423837604
11.3.1,17.19.1,0.056529075953574676
11.3.1,17.7.1,0.055741858316947925
11.3.1,16.5.1,0.053416323504065236
11.3.1,11.5.2,0.05261080795234335
11.3.1,15.2.1,0.05159840504461793
11.3.1,14.a.1,0.051232229175415755
11.3.1,13.3.1,0.04996698088050425
11.3.1,12.8.1,0.04996698088050425
11.3.1,15.1.2,0.049920103303000625
11.3.1,17.18.3,0.04930451394526904
11.3.1,15.4.1,0.04908363776948474
11.3.1,12.c.1,0.048041266665669886
11.3.1,16.7.2,0.04784267674599162
11.3.1,14.4.1,0.04714976094775332
11.3.1,14.1.1,0.04588381646189249
11.3.1,15.a.1,0.045683596199995374
11.3.1,15.b.1,0.045683596199995374
11.3.1,13.1.2,0.041946150562954435
11.3.1,11.b.1,0.04054275827992498
11.3.1,17.8.1,0.03948076672452821
11.3.1,17.11.1,0.03926664537953617
11.3.1,17.14.1,0.03881410786338035
11.3.1,11.5.1,0.03807728447461384
11.3.1,13.1.1,0.03807728447461384
11.3.1,11.6.2,0.037176687850484995
11.3.1,12.a.1,0.03680100594703082
11.3.1,14.c.1,0.036642087574390955
11.3.1,16.1.4,0.035463535752551276
11.3.1,11.7.2,0.0347126238365272
11.3.1,12.4.1,0.03256239278055878
11.3.1,11.4.1,0.032480784143553786
11.3.1,12.4.2,0.032452019047268625
11.3.1,16.1.3,0.03169534795295499
11.3.1,16.4.1,0.031557371489121834
11.3.1,16.10.2,0.03131965464960013
11.3.1,13.a.1,0.030521258452400633
11.3.1,17.13.1,0.029593500088651276
11.3.1,11.6.1,0.027886661560915297
11.3.1,14.3.1,0.024985152706556907
11.3.1,13.2.1,0.024405667483854653
11.3.1,15.9.1,0.02428127094869139
11.3.1,15.6.1,0.023534313947069778
11.3.1,14.2.1,0.02343835386598196
11.3.1,16.2.2,0.021920050482851387
11.3.1,12.3.1,0.020035587395932548
11.3.1,16.10.1,0.019545382328525117
11.3.1,13.1.3,0.01902272232029581
11.3.1,11.b.2,0.01902272232029581
11.3.1,16.b.1,0.018205749095241253
11.3.1,16.6.1,0.018104821978522784
11.3.1,16.3.3,0.01604113840189588
11.3.1,12.6.1,0.015808231115670094
11.3.1,17.17.1,0.014773123626617375
11.3.1,13.b.1,0.013906445736415805
11.3.1,17.4.1,0.013445482102861046
11.3.1,16.5.2,0.013374475212489776
11.3.1,17.18.2,0.013215270884895453
11.3.1,16.3.2,0.013087819044480167
11.3.1,12.b.1,0.01206653120898254
11.3.1,17.1.2,0.010375845322928193
11.3.1,16.2.1,0.009268076290389476
11.3.1,13.2.2,0.008663943629910565
11.3.1,17.10.1,0.007653419034289916
11.3.1,17.6.1,0.007298635778242388
11.3.1,17.9.1,0.006804027977033387
11.3.1,12.7.1,0.006621853018110047
11.3.1,17.1.1,0.006527053104883759
11.3.1,17.3.2,0.005741491526984825
11.3.1,14.7.1,0.005687298717462152
11.3.1,16.a.1,0.004902331502086634
11.3.1,16.3.1,0.003974682176922596
11.3.1,15.5.1,0.0037687230322682452
11.3.1,15.8.1,0.0032107514487717953
11.3.1,12.2.1,0.0025101642334665526
11.3.1,16.2.3,0.0
11.3.1,15.7.1,0.0
11.3.1,17.3.1,0.0
11.3.1,16.9.1,0.0
11.3.1,14.b.1,0.0
11.3.1,15.c.1,0.0
11.3.1,16.4.2,0.0
11.3.1,14.6.1,0.0
11.3.2,11.a.1,0.3446833261969478
11.3.2,16.7.2,0.19306077135460314
11.3.2,12.8.1,0.18539554694057167
11.3.2,13.3.1,0.18539554694057167
11.3.2,11.7.1,0.16821364427889102
11.3.2,16.6.2,0.1648376239918834
11.3.2,16.10.1,0.13400805753303544
11.3.2,17.15.1,0.12778804735313642
11.3.2,16.8.1,0.1157979195743801
11.3.2,11.7.2,0.11458969641846195
11.3.2,17.16.1,0.11443589520143993
11.3.2,15.9.1,0.11070576883942948
11.3.2,12.1.1,0.10842170436687079
11.3.2,17.9.1,0.10798863163688842
11.3.2,14.2.1,0.10760370545901751
11.3.2,17.1.2,0.1047503417207151
11.3.2,16.9.1,0.1034776119114684
11.3.2,17.14.1,0.10252075452575463
11.3.2,16.b.1,0.09870677969430498
11.3.2,17.2.1,0.09798155663786398
11.3.2,17.17.1,0.09535860301989106
11.3.2,15.2.1,0.09276962728913918
11.3.2,17.18.3,0.09036951637271304
11.3.2,12.6.1,0.08805160145833107
11.3.2,16.2.3,0.0875004694378474
11.3.2,14.c.1,0.08662337561408145
11.3.2,17.5.1,0.08518267785784073
11.3.2,16.5.1,0.08468665966442009
11.3.2,16.a.1,0.08431854789755178
11.3.2,16.1.2,0.08413570789963304
11.3.2,13.1.2,0.0836973502918051
11.3.2,11.b.1,0.08089708819544793
11.3.2,16.7.1,0.07778591383935733
11.3.2,11.6.2,0.07690825790972508
11.3.2,17.19.1,0.07626283235034724
11.3.2,17.12.1,0.07560723981163982
11.3.2,13.a.1,0.07240566627209627
11.3.2,11.5.2,0.0703610289415027
11.3.2,11.6.1,0.06874084898011579
11.3.2,17.1.1,0.0678213644525993
11.3.2,12.7.1,0.06612801980604512
11.3.2,11.4.1,0.06538251677786515
11.3.2,14.4.1,0.061912399849200106
11.3.2,13.2.2,0.06080662255558875
11.3.2,16.10.2,0.06067399720178925
11.3.2,15.6.1,0.05885691184053854
11.3.2,16.6.1,0.05857770920558244
11.3.2,14.a.1,0.05569969782641711
11.3.2,13.1.3,0.05391025141007581
11.3.2,11.b.2,0.05391025141007581
11.3.2,17.4.1,0.05217131689636334
11.3.2,15.3.1,0.05158931145774658
11.3.2,14.b.1,0.05150970467525948
11.3.2,17.7.1,0.05044362462315788
11.3.2,15.a.1,0.046469682423941505
11.3.2,15.b.1,0.046469682423941505
11.3.2,12.c.1,0.04564819011933836
11.3.2,16.2.2,0.04367280241106245
11.3.2,17.13.1,0.040088803581688794
11.3.2,17.11.1,0.0394353932377742
11.3.2,13.b.1,0.039198787732071874
11.3.2,14.1.1,0.03842730769476111
11.3.2,14.5.1,0.03776494753107403
11.3.2,15.4.1,0.0372176288203096
11.3.2,12.b.1,0.03462172829076785
11.3.2,12.4.1,0.03428724922213054
11.3.2,15.1.2,0.03410658898332746
11.3.2,12.3.1,0.03126704683825754
11.3.2,14.7.1,0.03040473733347308
11.3.2,15.8.1,0.029503696232812265
11.3.2,13.1.1,0.0289838057160679
11.3.2,11.5.1,0.0289838057160679
11.3.2,16.3.1,0.028293996593278466
11.3.2,16.5.2,0.027859457405948248
11.3.2,12.a.1,0.02561124130599525
11.3.2,16.1.1,0.023748524129623944
11.3.2,13.2.1,0.02334202756935591
11.3.2,14.6.1,0.022613840471054095
11.3.2,12.5.1,0.022219807995024026
11.3.2,14.3.1,0.021725795704425756
11.3.2,15.5.1,0.020809467839151732
11.3.2,17.8.1,0.019630652396644938
11.3.2,16.1.4,0.01959968935823477
11.3.2,17.18.2,0.018664497558084428
11.3.2,16.4.1,0.018307236792231483
11.3.2,16.4.2,0.016339517255378355
11.3.2,17.6.1,0.013720381951205457
11.3.2,17.10.1,0.01297777461725509
11.3.2,12.4.2,0.010396523675106361
11.3.2,17.19.2,0.010358778125424597
11.3.2,15.4.2,0.009665349809684504
11.3.2,12.2.2,0.009100152312858937
11.3.2,12.2.1,0.003156354178452918
11.3.2,16.2.1,0.0009728798979111506
11.3.2,17.3.1,0.0
11.3.2,17.3.2,0.0
11.3.2,15.7.1,0.0
11.3.2,16.3.3,0.0
11.3.2,16.3.2,0.0
11.3.2,15.1.1,0.0
11.3.2,16.1.3,0.0
11.3.2,15.c.1,0.0
11.4.1,17.1.2,0.16918052580922827
11.4.1,16.1.1,0.12732823715928943
11.4.1,12.a.1,0.11943365186790583
11.4.1,17.17.1,0.11417393703021689
11.4.1,17.19.2,0.10778323166747936
11.4.1,16.8.1,0.08454504449875884
11.4.1,16.2.1,0.08419033797348471
11.4.1,17.15.1,0.0733482708455893
11.4.1,16.6.1,0.07246441069121512
11.4.1,16.1.2,0.06806101377986706
11.4.1,14.5.1,0.06659446339622709
11.4.1,15.4.1,0.06006221758309502
11.4.1,15.4.2,0.059399470760808745
11.4.1,12.c.1,0.05681631407630601
11.4.1,15.1.2,0.055041587373130356
11.4.1,16.6.2,0.05447187751039201
11.4.1,16.7.2,0.05341488687481764
11.4.1,11.a.1,0.053223236428603146
11.4.1,16.b.1,0.05217866422954474
11.4.1,17.1.1,0.051230953300690524
11.4.1,14.2.1,0.048453471515434186
11.4.1,14.c.1,0.04644495409496825
11.4.1,17.7.1,0.04388429484621293
11.4.1,15.2.1,0.03750709858931494
11.4.1,16.10.2,0.03743479085614766
11.4.1,17.18.3,0.03458353747189846
11.4.1,14.1.1,0.03383744706627778
11.4.1,14.b.1,0.0331368782855614
11.4.1,16.10.1,0.03214069792870771
11.4.1,11.7.1,0.03143626161709742
11.4.1,16.1.3,0.030879703435531255
11.4.1,13.3.1,0.03076418839102159
11.4.1,12.8.1,0.03076418839102159
11.4.1,14.7.1,0.030542804501505278
11.4.1,15.6.1,0.03000559501637612
11.4.1,11.6.1,0.028362300065801937
11.4.1,11.6.2,0.02772939458329956
11.4.1,11.7.2,0.02761796114277646
11.4.1,15.3.1,0.027589693529836135
11.4.1,12.1.1,0.02643233665142184
11.4.1,17.13.1,0.02553915591341052
11.4.1,13.1.1,0.024460078087688818
11.4.1,11.5.1,0.024460078087688818
11.4.1,17.3.1,0.02400691345739584
11.4.1,15.1.1,0.022884569205223658
11.4.1,14.6.1,0.02264512917882715
11.4.1,14.4.1,0.022315369989690057
11.4.1,17.12.1,0.021794750219153315
11.4.1,14.a.1,0.021753170480041495
11.4.1,17.3.2,0.021608465669164474
11.4.1,13.a.1,0.021423410497934607
11.4.1,16.a.1,0.021180752043299632
11.4.1,16.3.2,0.02107623724813099
11.4.1,16.9.1,0.021028696242415906
11.4.1,12.4.2,0.021013237944666776
11.4.1,16.2.2,0.02083447713603362
11.4.1,17.2.1,0.020780748740697682
11.4.1,16.2.3,0.019875011650447832
11.4.1,16.3.3,0.018634259995268455
11.4.1,15.a.1,0.018352007350069838
11.4.1,15.b.1,0.018352007350069838
11.4.1,16.4.2,0.01806641835796958
11.4.1,17.9.1,0.017987890338495825
11.4.1,15.5.1,0.011538673539959712
11.4.1,17.14.1,0.010831827211386117
11.4.1,12.6.1,0.010806661965716842
11.4.1,15.9.1,0.00995771031360811
11.4.1,13.b.1,0.009782394876178822
11.4.1,13.2.2,0.008361022497601487
11.4.1,16.4.1,0.00809612933084645
11.4.1,11.b.2,0.007914057900468877
11.4.1,13.1.3,0.007914057900468877
11.4.1,12.3.1,0.007789534677914089
11.4.1,14.3.1,0.007010588122535775
11.4.1,11.5.2,0.006794030150894131
11.4.1,12.2.1,0.006636151279157095
11.4.1,12.5.1,0.006323147213088951
11.4.1,16.5.2,0.003995569786798214
11.4.1,12.4.1,0.002961029794155612
11.4.1,17.16.1,0.0
11.4.1,16.7.1,0.0
11.4.1,15.7.1,0.0
11.4.1,17.19.1,0.0
11.4.1,15.8.1,0.0
11.4.1,17.18.2,0.0
11.4.1,16.5.1,0.0
11.4.1,13.2.1,0.0
11.4.1,17.5.1,0.0
11.4.1,17.11.1,0.0
11.4.1,15.c.1,0.0
11.4.1,17.4.1,0.0
11.4.1,17.6.1,0.0
11.4.1,12.2.2,0.0
11.4.1,11.b.1,0.0
11.4.1,17.8.1,0.0
11.4.1,12.7.1,0.0
11.4.1,16.1.4,0.0
11.4.1,16.3.1,0.0
11.4.1,12.b.1,0.0
11.4.1,13.1.2,0.0
11.4.1,17.10.1,0.0
11.5.1,13.1.1,0.9999999999999999
11.5.1,11.5.2,0.18740653852660633
11.5.1,11.b.2,0.17192917503869448
11.5.1,13.1.3,0.17192917503869448
11.5.1,13.1.2,0.10800284848403142
11.5.1,11.b.1,0.10438939737890066
11.5.1,16.1.2,0.09826604929453774
11.5.1,16.7.2,0.09386138038449919
11.5.1,16.1.1,0.08273931837223329
11.5.1,11.6.2,0.07445710289164581
11.5.1,17.19.2,0.06997559132088002
11.5.1,16.1.3,0.06805721806105583
11.5.1,16.7.1,0.06717059515111094
11.5.1,14.4.1,0.06141361360891875
11.5.1,12.c.1,0.05684059944049631
11.5.1,17.18.2,0.052927940628767906
11.5.1,16.1.4,0.051689617663371025
11.5.1,14.c.1,0.048422921622625896
